"tqpkiprofara01","tqpkiprofara02","tqpkiprofara03","tqpkiprofara04","srv_ac","aras_cpn","ar_mediador","cpcewprojbos01","cpcewprojbos02","srv_ar","tqbznprowebc02","tqbznprowebc03","tqbznprowebc04","tqbznprowebc05","tqbznprowebc06","tqbznprowebc07","tqbznprowebc08","tqbznprowebc09","tqbznprowebc10","tqbznprowebc11","tqbznprowebc12","tqbznprowebc13","tqbznprowebc14","tqbznprowebc15","tqrfcprowebl21","tqrfcprowebl22","tqrfcprowebl23","tqrfcprowebl24","tqrfcprowebl26","tqrfcprowebl27","tqrfcprowebl28","tqrfcprowebl29","tqrfcprowebl30","tqrfcprowebl31","tqrfcprowebl32","tqrfcprowebl34","tqrfcprowebl35","tqrfcprowebl36","tqrfcprowebl37","tqrfcprowebl38","tqrfcprowebl39","tqrfcprowebl40","tqrfcprowebl42","tqrfcprowebl43","tqrfcprowebl44","tqrfcprowebl45","tqrfcprowebl46","tqrfcprowebl47","tqrfcprowebl48","tqrfcprowebl49","tqrfcprowebl50","tqrfcprowebl51","tqrfcprowebl52","tqrfcprowebl53","tqrfcprowebl54","tqrfcprowebl55","tqrfcprowebl56","tqrfcprowebl57","tqrfcprowebl58","tqrfcprowebl65","tqrfcprowebl82","tqrfcprowebl83","tqrfcprowebl84"
"2017-05-12 10:15:00",41,30,0,0,4,72,0,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,4
"2017-05-12 10:18:00",27,24,0,0,0,72,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"2017-05-12 10:21:00",40,26,0,7,4,72,0,83,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-12 10:24:00",26,0,25,50,4,72,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"2017-05-12 10:27:00",41,0,39,33,4,72,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4
"2017-05-12 10:30:00",46,0,42,28,0,72,0,83,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-12 10:33:00",25,30,32,26,0,72,0,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"2017-05-12 10:36:00",0,33,39,32,4,72,0,31,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2017-05-12 10:39:00",0,29,38,40,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0
"2017-05-12 10:42:00",9,46,47,54,0,72,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2017-05-12 10:45:00",53,48,3,11,4,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
"2017-05-12 10:48:00",50,35,0,0,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10
"2017-05-12 10:51:00",43,31,0,0,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"2017-05-12 10:54:00",48,26,33,23,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"2017-05-12 10:57:00",43,0,34,51,0,72,0,0,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,0,1
"2017-05-12 11:00:00",43,0,41,40,8,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,3,0
"2017-05-12 11:03:00",19,10,43,46,4,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2017-05-12 11:06:00",0,45,35,60,8,72,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2017-05-12 11:09:00",0,39,43,52,0,72,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2017-05-12 11:12:00",35,29,35,32,0,72,0,0,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"2017-05-12 11:15:00",37,43,0,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-12 11:18:00",39,38,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,7,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0
"2017-05-12 11:21:00",57,38,26,19,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,8,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,6,0,2
"2017-05-12 11:24:00",45,37,42,40,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5,0,6
"2017-05-12 11:27:00",53,0,47,57,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,4,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,7,4,0,0
"2017-05-12 11:30:00",39,0,47,36,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,5,0
"2017-05-12 11:33:00",7,5,36,44,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,1,16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,1,4,0
"2017-05-12 11:36:00",0,34,29,33,0,72,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,6,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,11,0
"2017-05-12 11:39:00",0,35,32,40,0,72,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,1,0,0,4,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,10
"2017-05-12 11:42:00",34,29,1,5,0,72,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0
"2017-05-12 11:45:00",41,39,0,0,0,72,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,1,0,4,2,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,2,10,8
"2017-05-12 11:48:00",39,31,24,3,0,72,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,10,0,2,3,5,0,3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,6,0,9
"2017-05-12 11:51:00",38,33,37,36,0,72,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,7,0,0,0,7,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,28,0,7,0
"2017-05-12 11:54:00",29,19,33,35,0,72,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,1,0,0,0,1,2,6,2,0,6,1,24,0,0,0,0,0,3,2,0,0,1,0,0,0,3,0,0,0,3,10,0,17
"2017-05-12 11:57:00",54,0,51,30,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,3,0,5,9
"2017-05-12 12:00:00",2,1,53,61,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,4,1,0,0,0,1,1,0,0,1,1,2,5,0,1,0,0,1,3,4,13,22
"2017-05-12 12:03:00",0,9,30,39,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,3,2,8,8,2,12,13,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,9,7,0,2
"2017-05-12 12:06:00",5,41,39,51,0,72,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,7,0,1,5,15,11,12,0,4,10,0,0,0,0,2,1,1,1,0,0,1,0,2,1,0,0,0,2,11,6,10
"2017-05-12 12:09:00",48,44,0,20,0,30,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,1,0,6,0,8,0,1,5,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,1,2,12,1
"2017-05-12 12:12:00",52,30,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,4,0,6,4,0,8,2,25,0,5,0,0,1,0,1,3,0,0,0,1,1,0,0,0,2,0,3,0,10,9
"2017-05-12 12:15:00",41,30,22,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,3,1,0,1,3,9,10,7,10,13,5,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,3,2,27
"2017-05-12 12:18:00",33,44,46,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,3,7,3,5,8,8,1,0,1,1,5,4,0,0,0,0,1,0,2,0,2,4,0,1,0,16,3,12,2
"2017-05-12 12:21:00",52,38,65,44,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2,1,1,0,2,4,12,15,3,6,5,27,0,0,1,2,0,5,7,0,0,0,0,0,1,1,3,0,1,2,4,69,3,4
"2017-05-12 12:24:00",50,23,45,56,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,11,0,0,6,0,0,1,0,14,10,6,5,10,3,14,11,0,8,27,2,2,0,0,0,0,0,1,6,4,1,0,7,3,10,1,21
"2017-05-12 12:27:00",23,0,49,47,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,20,24,6,1,1,1,3,3,2,21,20,29,4,5,9,23,11,3,0,0,5,0,2,0,0,0,1,3,0,6,1,0,17,11,10,3,39
"2017-05-12 12:30:00",0,0,51,54,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,11,1,2,6,21,2,3,17,34,25,12,9,8,12,11,1,3,1,2,2,3,1,8,2,3,1,3,0,0,1,8,19,7,0,6
"2017-05-12 12:33:00",0,8,56,37,18,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16,6,36,0,3,1,1,9,4,4,19,12,18,10,17,18,20,2,0,6,1,1,2,1,2,3,8,1,5,1,8,1,1,2,35,9,10,20
"2017-05-12 12:36:00",47,43,26,42,12,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,57,12,2,4,1,0,8,17,3,15,8,6,19,15,14,21,3,0,12,17,6,2,0,0,2,5,6,3,6,1,1,3,3,20,22,21,7
"2017-05-12 12:39:00",41,40,0,0,4,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,28,6,9,2,5,9,4,27,1,13,19,6,55,14,23,18,17,1,10,9,1,0,4,0,3,2,5,1,7,0,15,3,5,20,22,22,20
"2017-05-12 12:42:00",47,45,0,0,4,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,13,7,2,9,0,2,3,5,2,13,30,24,11,20,8,10,5,1,5,3,10,3,4,1,1,15,4,6,4,4,0,5,0,0,18,18,28
"2017-05-12 12:45:00",38,34,30,10,12,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,7,3,7,4,3,1,8,1,2,32,9,15,9,25,16,17,2,1,9,4,2,2,3,3,2,19,1,1,2,2,1,2,1,25,11,13,11
"2017-05-12 12:48:00",55,54,61,58,8,18,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,12,20,4,1,4,0,1,1,6,28,27,23,28,20,18,35,4,2,0,5,2,1,4,2,1,2,5,0,5,1,3,1,7,9,28,49,12
"2017-05-12 12:51:00",63,49,63,59,0,72,0,78,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,19,9,4,3,0,2,8,3,2,24,33,23,21,29,36,11,13,3,3,3,2,1,1,3,4,3,3,0,0,3,5,1,0,29,19,20,19
"2017-05-12 12:54:00",2,29,38,40,4,72,0,83,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,7,8,6,16,1,3,0,7,5,28,19,37,15,23,19,18,8,8,12,11,3,2,3,1,3,1,2,4,3,1,7,1,3,32,18,6,22
"2017-05-12 12:57:00",0,0,42,60,0,72,0,83,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,12,3,4,10,2,3,8,3,3,20,26,28,16,14,29,15,5,0,7,5,4,5,2,1,0,3,2,0,4,1,0,0,5,22,12,10,10
"2017-05-12 13:00:00",12,0,40,38,8,72,0,82,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,8,16,9,6,2,1,5,3,4,27,46,32,33,16,17,22,5,9,18,3,2,2,7,3,5,3,4,4,2,2,3,1,5,12,28,32,50
"2017-05-12 13:03:00",54,16,22,45,0,72,0,85,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,19,16,7,13,3,3,2,5,6,27,24,47,29,29,31,37,15,5,3,4,2,3,5,7,5,3,3,0,1,5,0,6,0,20,13,31,30
"2017-05-12 13:06:00",59,32,0,1,0,72,0,82,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,23,8,8,5,6,0,8,4,9,20,16,33,5,30,39,24,5,5,2,6,2,4,7,0,2,2,1,5,1,8,3,4,1,9,35,25,29
"2017-05-12 13:09:00",45,42,10,0,4,72,0,83,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,23,18,7,9,9,4,5,3,4,26,20,22,26,45,17,21,21,10,8,8,4,4,10,2,6,2,5,6,8,3,4,3,4,27,15,26,31
"2017-05-12 13:12:00",38,45,49,13,0,72,0,83,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,31,8,10,3,0,12,5,2,7,19,35,35,38,35,32,36,10,4,5,10,3,3,2,3,5,6,4,9,3,1,2,6,2,45,20,16,19
"2017-05-12 13:15:00",40,38,59,62,4,72,0,84,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,21,9,6,7,2,1,6,9,2,70,32,58,53,38,39,29,21,11,1,3,3,5,1,4,1,2,5,3,6,2,5,3,3,56,31,43,40
"2017-05-12 13:18:00",53,50,55,69,0,72,0,84,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,15,3,5,10,0,2,4,4,9,10,30,33,53,30,19,35,8,8,6,14,7,0,7,7,7,5,4,3,2,1,3,0,1,19,42,29,36
"2017-05-12 13:21:00",8,36,55,58,4,72,0,85,35,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,11,9,3,13,6,2,9,2,11,21,25,33,27,39,39,52,12,8,8,10,3,1,6,2,1,4,9,1,4,3,1,6,8,30,50,20,23
"2017-05-12 13:24:00",0,38,59,42,2,72,0,84,82,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,24,19,9,4,1,5,14,7,6,33,50,24,34,23,18,45,14,5,18,5,5,1,3,4,5,4,4,2,5,8,3,5,0,34,34,19,34
"2017-05-12 13:27:00",0,0,49,49,0,72,0,83,85,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,45,6,9,14,1,6,12,13,6,71,38,41,24,26,51,57,21,20,23,8,4,4,5,2,5,3,2,7,4,3,3,3,4,30,44,37,33
"2017-05-12 13:30:00",45,0,1,48,2,46,0,83,81,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,37,19,15,21,9,1,3,7,4,23,26,53,42,35,43,15,14,4,6,13,2,4,3,4,8,5,4,8,8,2,5,2,5,73,41,42,20
"2017-05-12 13:33:00",48,0,0,35,0,0,0,84,84,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,31,12,21,9,11,13,3,7,7,13,40,52,38,48,50,52,26,13,10,12,14,3,5,2,3,8,4,7,7,11,7,4,11,12,61,49,76,71
"2017-05-12 13:36:00",41,33,23,0,0,0,0,84,82,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,20,15,17,11,7,6,6,8,13,26,23,61,46,21,42,43,26,15,11,13,5,2,2,4,4,2,8,5,11,7,5,4,7,26,41,52,46
"2017-05-12 13:39:00",37,24,59,0,0,0,0,83,83,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,37,15,14,9,6,4,7,2,2,18,25,22,57,34,21,39,19,10,4,14,5,6,7,1,2,5,6,5,7,2,7,1,9,43,57,39,37
"2017-05-12 13:42:00",48,42,44,28,4,0,0,87,81,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,35,32,15,10,5,4,13,11,12,53,35,25,52,22,54,38,21,10,11,14,7,6,7,3,5,7,3,3,10,4,6,7,3,43,56,60,48
"2017-05-12 13:45:00",39,35,55,48,0,0,0,82,84,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,13,15,16,14,8,1,18,5,14,25,43,26,72,39,27,29,11,13,8,7,6,6,0,11,3,4,5,6,7,4,3,5,7,68,39,21,57
"2017-05-12 13:48:00",49,31,58,36,12,70,0,83,83,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,36,23,13,19,8,3,8,5,15,48,53,34,41,35,62,47,17,22,12,17,5,4,8,3,4,4,8,2,7,0,8,3,1,39,79,40,36
"2017-05-12 13:51:00",4,44,39,37,4,72,0,83,84,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,23,22,18,12,4,4,7,2,9,49,49,51,55,12,63,30,11,22,18,19,3,4,9,12,1,6,6,3,10,5,5,5,5,49,40,74,69
"2017-05-12 13:54:00",0,33,34,41,12,72,0,81,84,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,32,16,12,20,9,2,11,5,4,34,69,41,56,67,41,20,14,12,15,7,0,9,5,8,8,10,8,6,4,4,5,8,4,36,31,49,45
"2017-05-12 13:57:00",0,20,0,49,16,72,0,84,84,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,47,7,14,25,13,12,4,7,9,39,54,21,78,67,40,71,17,20,19,12,4,5,8,10,2,1,10,4,6,8,14,14,4,35,33,70,35
"2017-05-12 14:00:00",41,0,0,32,8,72,0,83,83,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,21,39,19,19,18,5,1,8,9,20,53,54,53,63,36,79,91,17,15,11,11,5,6,4,4,12,10,8,8,1,3,8,7,3,56,48,49,42
"2017-05-12 14:03:00",52,0,27,0,4,72,0,83,83,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,35,6,11,16,11,4,5,6,5,26,68,52,52,32,60,56,11,26,13,13,13,2,6,5,7,5,8,4,8,4,2,5,6,49,41,46,67
"2017-05-12 14:06:00",49,0,42,0,0,72,0,84,84,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,18,8,18,31,8,3,12,9,6,49,43,62,60,48,39,48,10,26,15,20,6,5,3,9,3,4,8,4,86,5,8,16,6,69,22,87,44
"2017-05-12 14:09:00",33,29,46,0,0,72,0,83,81,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,42,10,10,19,7,4,9,4,7,50,61,59,60,38,87,46,10,19,15,15,2,4,4,4,9,9,8,12,5,9,8,3,9,53,36,38,68
"2017-05-12 14:12:00",41,36,23,35,4,72,0,84,84,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,27,7,24,10,7,10,3,12,20,49,57,73,33,41,66,73,15,7,23,11,14,6,7,7,8,8,10,9,8,6,6,6,8,50,50,67,62
"2017-05-12 14:15:00",49,23,52,51,12,72,0,83,83,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,29,16,12,13,15,7,2,6,7,70,27,77,38,72,73,40,7,8,15,6,5,6,2,3,7,7,3,13,2,6,7,9,7,57,52,53,47
"2017-05-12 14:18:00",62,45,54,61,0,72,0,82,84,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,38,18,16,21,7,4,19,10,25,66,49,50,60,43,55,58,8,18,18,11,11,13,5,4,5,8,3,12,10,4,1,8,5,44,85,76,56
"2017-05-12 14:21:00",44,37,40,55,8,26,0,85,83,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,28,24,39,19,4,8,12,9,17,52,59,61,64,65,50,53,13,13,9,8,11,8,2,8,4,8,10,6,6,5,11,5,9,33,48,32,106
"2017-05-12 14:24:00",0,33,41,47,16,0,0,84,82,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,49,20,22,12,5,6,8,14,15,98,38,56,64,81,54,79,20,14,17,9,15,7,3,6,5,2,4,4,8,15,9,10,4,62,51,46,63
"2017-05-12 14:27:00",0,30,0,51,4,0,0,82,84,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,45,18,14,26,13,1,7,12,26,46,34,46,105,65,38,61,14,14,11,26,4,10,7,3,10,8,9,6,12,13,6,5,20,80,91,81,46
"2017-05-12 14:30:00",0,43,0,43,4,0,0,84,83,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,41,32,26,13,11,13,7,3,8,10,76,44,95,77,51,61,64,28,14,11,17,10,2,7,5,13,7,11,6,9,13,13,7,15,54,49,66,61
"2017-05-12 14:33:00",26,13,4,20,8,23,0,82,83,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,36,7,21,22,4,4,13,12,19,67,58,65,57,62,63,64,25,10,20,18,17,12,5,11,6,7,6,5,7,5,11,4,8,64,58,56,40
"2017-05-12 14:36:00",36,0,46,0,0,42,0,83,85,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,40,40,15,14,20,15,6,11,13,13,62,64,60,67,58,68,46,29,19,24,7,9,6,11,8,6,8,5,7,16,4,8,7,10,53,50,26,83
"2017-05-12 14:39:00",34,0,49,0,0,72,0,83,83,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,14,24,15,21,7,6,9,4,29,73,33,54,47,70,54,65,14,16,18,12,6,4,4,7,11,5,5,10,10,6,8,10,3,82,32,66,44
"2017-05-12 14:42:00",47,0,43,0,0,72,0,83,83,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,34,15,8,41,7,7,8,19,14,61,43,54,38,64,71,49,14,20,14,24,7,3,4,11,13,4,6,16,4,2,5,7,6,42,84,55,74
"2017-05-12 14:45:00",44,0,39,0,30,72,0,82,86,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,41,24,16,15,6,3,18,16,9,44,69,27,90,35,61,51,8,2,8,17,2,10,5,9,12,12,4,5,4,6,1,7,8,64,51,45,99
"2017-05-12 14:48:00",47,25,54,41,4,72,0,82,82,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,37,11,15,21,11,3,10,12,15,68,80,54,31,87,54,39,25,17,15,17,6,9,5,6,7,8,8,5,10,5,17,9,3,53,55,59,76
"2017-05-12 14:51:00",48,36,42,24,4,72,0,84,84,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,44,20,20,22,10,4,20,7,15,66,62,94,95,51,53,103,25,14,8,17,11,7,3,7,10,5,16,15,17,6,9,12,11,56,72,64,51
"2017-05-12 14:54:00",30,44,41,36,0,74,0,83,83,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,31,35,15,15,40,13,7,6,5,15,53,68,72,31,70,55,60,22,9,20,21,14,7,12,9,7,9,25,13,5,9,6,10,11,41,66,63,50
"2017-05-12 14:57:00",39,31,45,29,4,72,0,83,83,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,31,12,27,18,9,4,5,19,10,63,69,62,56,47,63,72,12,12,23,9,12,6,13,7,10,13,7,6,14,9,12,5,7,62,86,70,72
